book_id,goodreads_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tags,ratings
5263,97898,5913140,49,1400031818,9781400031820.0,['Alexander McCall Smith'],2003.0,The Full Cupboard of Life,eng,4.02,23089,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 67, 'ratings_2': 503, 'ratings_3': 5591, 'ratings_4': 11293, 'ratings_5': 7312}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 1746, 'tag_name': 'africa'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 384, 'user_name': 'Yvonne Webb'}, 'rating': 5}, {'user': {'user_id': 387, 'user_name': 'James Mcpherson'}, 'rating': 3}]"
7733,43992,5951603,55,743292499,9780743292500.0,['Greg Iles'],2006.0,True Evil,eng,4.05,11234,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 109, 'ratings_2': 429, 'ratings_3': 2729, 'ratings_4': 5884, 'ratings_5': 4628}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 199, 'user_name': 'Mr. Scott Mcdaniel'}, 'rating': 3}]"
3210,18839,6057225,355,141184272,9780141184270.0,['Virginia Woolf'],1928.0,Orlando: A Biography,en-GB,3.86,32846,https://images.gr-assets.com/books/1443118010m/18839.jpg,"{'ratings_1': 1050, 'ratings_2': 2917, 'ratings_3': 9208, 'ratings_4': 13521, 'ratings_5': 12590}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 115, 'user_name': 'William Potter'}, 'rating': 3}, {'user': {'user_id': 175, 'user_name': 'Blake Morris'}, 'rating': 5}]"
6326,46114,6057263,294,156949601,9780156949610.0,['Virginia Woolf'],1931.0,The Waves,en-US,4.14,15965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 438, 'ratings_2': 980, 'ratings_3': 3013, 'ratings_4': 5515, 'ratings_5': 8963}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 5207, 'tag_name': 'books-i-own'}]","[{'user': {'user_id': 233, 'user_name': 'Michael Lester'}, 'rating': 5}]"
5730,45967,6092605,83,802131808,9780802131800.0,"['Sadegh Hedayat', 'D.P. Costello']",1937.0,بوف کور,en-US,3.99,5168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 401, 'ratings_2': 819, 'ratings_3': 2221, 'ratings_4': 3814, 'ratings_5': 4935}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 19961, 'tag_name': 'middle-east'}]","[{'user': {'user_id': 25, 'user_name': 'Cheryl Ross'}, 'rating': 5}, {'user': {'user_id': 59, 'user_name': 'Jacob Manning'}, 'rating': 4}, {'user': {'user_id': 100, 'user_name': 'Christie Rivera'}, 'rating': 4}, {'user': {'user_id': 58, 'user_name': 'David Gibbs'}, 'rating': 3}, {'user': {'user_id': 86, 'user_name': 'Rachel Hernandez'}, 'rating': 5}, {'user': {'user_id': 63, 'user_name': 'Xavier Mora'}, 'rating': 3}, {'user': {'user_id': 66, 'user_name': 'Wendy Sanchez'}, 'rating': 2}, {'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 3}, {'user': {'user_id': 210, 'user_name': 'Fernando Lane'}, 'rating': 4}, {'user': {'user_id': 131, 'user_name': 'Mario Powers'}, 'rating': 5}]"
2451,9517,6127168,29,375714669,9780375714660.0,"['Marjane Satrapi', 'Anjali Singh']",2001.0,Persepolis 2 ,eng,4.23,45718,https://images.gr-assets.com/books/1327865598m/9517.jpg,"{'ratings_1': 301, 'ratings_2': 1157, 'ratings_3': 6932, 'ratings_4': 17596, 'ratings_5': 20996}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 13561, 'tag_name': 'graphic-novels'}, {'tag_id': 13547, 'tag_name': 'graphic-novel'}, {'tag_id': 7778, 'tag_name': 'comics'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]","[{'user': {'user_id': 76, 'user_name': 'Rachel Avila'}, 'rating': 4}, {'user': {'user_id': 36, 'user_name': 'Allen Horn'}, 'rating': 3}, {'user': {'user_id': 372, 'user_name': 'Stephanie Newman'}, 'rating': 5}]"
3763,331319,6170936,139,451527704,9780451527710.0,"['Theodore Dreiser', 'Richard R. Lingeman']",1925.0,An American Tragedy ,eng,3.94,25665,https://images.gr-assets.com/books/1309283443m/331319.jpg,"{'ratings_1': 752, 'ratings_2': 1697, 'ratings_3': 5683, 'ratings_4': 9246, 'ratings_5': 9610}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26256, 'tag_name': 'rory-gilmore-reading-challenge'}]","[{'user': {'user_id': 303, 'user_name': 'Brad Joseph'}, 'rating': 4}]"
3828,11299,6179815,81,375713271,9780375713280.0,"['Haruki Murakami', 'Jay Rubin']",2000.0,神の子どもたちはみな踊る,eng,3.78,22682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 224, 'ratings_2': 1496, 'ratings_3': 8209, 'ratings_4': 11858, 'ratings_5': 5696}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 20654, 'tag_name': 'murakami'}]","[{'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 2}, {'user': {'user_id': 410, 'user_name': 'Michael Pace'}, 'rating': 4}]"
1650,37677,6180419,148,1587263890,9781587263900.0,['Jack London'],1906.0,The Call of the Wild / White Fang,eng,4.08,61126,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 1001, 'ratings_2': 2750, 'ratings_3': 12179, 'ratings_4': 21498, 'ratings_5': 25957}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 74, 'user_name': 'David Morgan'}, 'rating': 4}, {'user': {'user_id': 167, 'user_name': 'Timothy Hall'}, 'rating': 4}]"
2521,4004,6186633,171,722534876,9780722534880.0,"['Paulo Coelho', 'Alan R. Clarke']",1987.0,O Diário de um Mago,eng,3.64,28283,https://images.gr-assets.com/books/1307909268m/4004.jpg,"{'ratings_1': 1566, 'ratings_2': 3821, 'ratings_3': 9822, 'ratings_4': 10998, 'ratings_5': 9297}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 23150, 'tag_name': 'paulo-coelho'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 63, 'user_name': 'Xavier Mora'}, 'rating': 3}, {'user': {'user_id': 304, 'user_name': 'Lisa Hall'}, 'rating': 4}, {'user': {'user_id': 94, 'user_name': 'Catherine Reynolds'}, 'rating': 2}, {'user': {'user_id': 131, 'user_name': 'Mario Powers'}, 'rating': 2}]"
430,4929,6191072,157,1400079276,9781400079280.0,"['Haruki Murakami', 'Philip Gabriel']",2002.0,海辺のカフカ [Umibe no Kafuka],en-US,4.13,167593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 2593, 'ratings_2': 7557, 'ratings_3': 30809, 'ratings_4': 75564, 'ratings_5': 78842}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 18919, 'tag_name': 'magical-realism'}]","[{'user': {'user_id': 142, 'user_name': 'Miss Michele Raymond MD'}, 'rating': 5}, {'user': {'user_id': 128, 'user_name': 'Bethany Smith'}, 'rating': 5}, {'user': {'user_id': 108, 'user_name': 'Randall Bennett'}, 'rating': 4}, {'user': {'user_id': 183, 'user_name': 'Terry Parks'}, 'rating': 4}, {'user': {'user_id': 185, 'user_name': 'Mackenzie Marsh DDS'}, 'rating': 4}, {'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 4}, {'user': {'user_id': 429, 'user_name': 'Amanda Mendez'}, 'rating': 3}]"
23,15881,6231171,398,439064864,9780439064870.0,"['J.K. Rowling', 'Mary GrandPré']",1998.0,Harry Potter and the Chamber of Secrets,eng,4.37,1779331,https://images.gr-assets.com/books/1474169725m/15881.jpg,"{'ratings_1': 8253, 'ratings_2': 42251, 'ratings_3': 242345, 'ratings_4': 548266, 'ratings_5': 1065084}","[{'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 33114, 'tag_name': 'young-adult'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 4, 'user_name': 'Tracy Howard'}, 'rating': 5}, {'user': {'user_id': 31, 'user_name': 'Elizabeth Middleton'}, 'rating': 3}, {'user': {'user_id': 24, 'user_name': 'Christopher Andrews'}, 'rating': 3}, {'user': {'user_id': 73, 'user_name': 'Jeffrey Bell'}, 'rating': 4}, {'user': {'user_id': 85, 'user_name': 'Adam Hall MD'}, 'rating': 4}, {'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 1}, {'user': {'user_id': 94, 'user_name': 'Catherine Reynolds'}, 'rating': 3}, {'user': {'user_id': 40, 'user_name': 'Joseph Watson'}, 'rating': 4}, {'user': {'user_id': 125, 'user_name': 'Barbara Jones'}, 'rating': 4}, {'user': {'user_id': 143, 'user_name': 'Kelly Roberts'}, 'rating': 4}, {'user': {'user_id': 137, 'user_name': 'Thomas Chambers'}, 'rating': 3}, {'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 5}, {'user': {'user_id': 177, 'user_name': 'Katrina Cox'}, 'rating': 3}, {'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 4}, {'user': {'user_id': 184, 'user_name': 'Eric Garcia'}, 'rating': 3}, {'user': {'user_id': 203, 'user_name': 'Christopher Huff'}, 'rating': 4}, {'user': {'user_id': 108, 'user_name': 'Randall Bennett'}, 'rating': 4}, {'user': {'user_id': 228, 'user_name': 'Tammy Conrad'}, 'rating': 2}, {'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 3}, {'user': {'user_id': 237, 'user_name': 'David Smith'}, 'rating': 5}, {'user': {'user_id': 240, 'user_name': 'Melissa Roberts'}, 'rating': 5}, {'user': {'user_id': 229, 'user_name': 'Linda Andrews'}, 'rating': 4}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 2}, {'user': {'user_id': 256, 'user_name': 'John Thompson'}, 'rating': 4}, {'user': {'user_id': 296, 'user_name': 'Jody Richardson'}, 'rating': 3}, {'user': {'user_id': 21, 'user_name': 'Alan Dalton'}, 'rating': 4}, {'user': {'user_id': 270, 'user_name': 'Michael Williams'}, 'rating': 3}, {'user': {'user_id': 352, 'user_name': 'Jonathon Howell'}, 'rating': 5}, {'user': {'user_id': 362, 'user_name': 'Steven Kelley'}, 'rating': 4}, {'user': {'user_id': 370, 'user_name': 'Lisa Irwin'}, 'rating': 4}, {'user': {'user_id': 375, 'user_name': 'Patrick Harris'}, 'rating': 4}, {'user': {'user_id': 379, 'user_name': 'Matthew Salazar'}, 'rating': 5}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 3}, {'user': {'user_id': 385, 'user_name': 'Denise Williams'}, 'rating': 4}, {'user': {'user_id': 372, 'user_name': 'Stephanie Newman'}, 'rating': 4}, {'user': {'user_id': 101, 'user_name': 'Erika Dillon'}, 'rating': 4}, {'user': {'user_id': 425, 'user_name': 'Cheryl Figueroa'}, 'rating': 4}, {'user': {'user_id': 439, 'user_name': 'Rachel Powell'}, 'rating': 2}, {'user': {'user_id': 131, 'user_name': 'Mario Powers'}, 'rating': 3}, {'user': {'user_id': 447, 'user_name': 'Laura Nelson'}, 'rating': 2}]"
1286,111450,6247751,103,439321611,9780439321620.0,"['Kennilworthy Whisp', 'J.K. Rowling']",2001.0,Quidditch Through the Ages,eng,3.85,90908,https://images.gr-assets.com/books/1369689506m/111450.jpg,"{'ratings_1': 1367, 'ratings_2': 8104, 'ratings_3': 29884, 'ratings_4': 32041, 'ratings_5': 34692}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 14017, 'tag_name': 'harry-potter'}, {'tag_id': 5207, 'tag_name': 'books-i-own'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 131, 'user_name': 'Mario Powers'}, 'rating': 3}]"
2170,16790,6277491,59,380789027,9780380789020.0,['Neil Gaiman'],1998.0,Smoke and Mirrors: Short Fiction and Illusions,eng,4.05,46486,https://images.gr-assets.com/books/1409595076m/16790.jpg,"{'ratings_1': 246, 'ratings_2': 1631, 'ratings_3': 10927, 'ratings_4': 22352, 'ratings_5': 17579}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 332, 'user_name': 'Richard Robinson'}, 'rating': 3}, {'user': {'user_id': 287, 'user_name': 'Brandon Burke'}, 'rating': 5}]"
6417,44133,6302847,498,521293731,9780521293730.0,['William Shakespeare'],1600.0,The Winter's Tale,eng,3.69,15385,https://images.gr-assets.com/books/1327893509m/44133.jpg,"{'ratings_1': 300, 'ratings_2': 1692, 'ratings_3': 6488, 'ratings_4': 6925, 'ratings_5': 4566}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23743, 'tag_name': 'plays'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 9886, 'tag_name': 'drama'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 32, 'user_name': 'Kaitlyn Walsh'}, 'rating': 4}, {'user': {'user_id': 264, 'user_name': 'Candice Shaw'}, 'rating': 4}]"
953,5091,6309701,105,1416524525,9781416524530.0,['Stephen King'],2004.0,The Dark Tower,en-US,4.27,93296,https://images.gr-assets.com/books/1372296329m/5091.jpg,"{'ratings_1': 1630, 'ratings_2': 3759, 'ratings_3': 13375, 'ratings_4': 31203, 'ratings_5': 54118}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 14821, 'tag_name': 'horror'}]","[{'user': {'user_id': 65, 'user_name': 'John Thompson'}, 'rating': 4}, {'user': {'user_id': 105, 'user_name': 'Jeffery Medina'}, 'rating': 4}, {'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 4}, {'user': {'user_id': 361, 'user_name': 'Joshua Choi'}, 'rating': 4}]"
7277,23887,6325280,161,60882867,9780060882860.0,"['Gabriel García Márquez', 'Gregory Rabassa']",1975.0,El otoño del patriarca,eng,3.84,10576,https://images.gr-assets.com/books/1410136666m/23887.jpg,"{'ratings_1': 354, 'ratings_2': 951, 'ratings_3': 3339, 'ratings_4': 4865, 'ratings_5': 4164}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 240, 'tag_name': '1001-books'}, {'tag_id': 17639, 'tag_name': 'latin-america'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 236, 'tag_name': '1001'}]","[{'user': {'user_id': 11, 'user_name': 'Lori Diaz'}, 'rating': 4}, {'user': {'user_id': 25, 'user_name': 'Cheryl Ross'}, 'rating': 4}, {'user': {'user_id': 70, 'user_name': 'Jay Estrada'}, 'rating': 3}, {'user': {'user_id': 439, 'user_name': 'Rachel Powell'}, 'rating': 3}]"
3273,5347,6365798,66,99468190,9780099468200.0,['John Grisham'],2003.0,Bleachers,eng,3.46,27719,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 1205, 'ratings_2': 4038, 'ratings_3': 10776, 'ratings_4': 9245, 'ratings_5': 5713}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 16518, 'tag_name': 'john-grisham'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 28422, 'tag_name': 'sports'}]","[{'user': {'user_id': 4, 'user_name': 'Tracy Howard'}, 'rating': 2}]"
6359,17488,6474909,109,340796146,9780340796150.0,['Enid Blyton'],1942.0,Five on a Treasure Island ,eng,4.06,15877,https://images.gr-assets.com/books/1408926754m/17488.jpg,"{'ratings_1': 179, 'ratings_2': 651, 'ratings_3': 4031, 'ratings_4': 6533, 'ratings_5': 6987}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6953, 'tag_name': 'childrens'}, {'tag_id': 6857, 'tag_name': 'children'}, {'tag_id': 6828, 'tag_name': 'childhood'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 137, 'user_name': 'Thomas Chambers'}, 'rating': 3}]"
9402,17478,6478850,81,340796189,9780340796180.0,['Enid Blyton'],1942.0,Five Go to Smuggler's Top,eng,4.03,10441,https://images.gr-assets.com/books/1408924745m/17478.jpg,"{'ratings_1': 86, 'ratings_2': 456, 'ratings_3': 2939, 'ratings_4': 4192, 'ratings_5': 4421}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 6857, 'tag_name': 'children'}, {'tag_id': 10671, 'tag_name': 'enid-blyton'}, {'tag_id': 6828, 'tag_name': 'childhood'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 137, 'user_name': 'Thomas Chambers'}, 'rating': 4}]"
5041,140278,6490729,233,1579126936,9781579126930.0,['Agatha Christie'],1957.0,4.50 From Paddington,eng,3.92,23416,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 128, 'ratings_2': 923, 'ratings_3': 7844, 'ratings_4': 12209, 'ratings_5': 7868}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 1800, 'tag_name': 'agatha-christie'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 8517, 'tag_name': 'crime'}]","[{'user': {'user_id': 46, 'user_name': 'Dylan Shepherd'}, 'rating': 5}]"
8454,5559,6529222,53,5559608475,9785559608470.0,"['Jack Welch', 'John A. Byrne', 'Mike Barnicle']",2001.0,Jack: Straight from the Gut,eng,3.79,9781,https://images.gr-assets.com/books/1297699934m/5559.jpg,"{'ratings_1': 331, 'ratings_2': 727, 'ratings_3': 2670, 'ratings_4': 3953, 'ratings_5': 2933}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 4605, 'tag_name': 'biography'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 19039, 'tag_name': 'management'}]","[{'user': {'user_id': 246, 'user_name': 'Daniel Baker'}, 'rating': 3}]"
1041,12505,6552198,831,679642420,9780679642430.0,"['Fyodor Dostoyevsky', 'Constance Garnett', 'Alan Myers', 'Joseph Frank', 'Anna Brailovsky']",1868.0,Идиот,eng,4.18,74642,https://images.gr-assets.com/books/1327865902m/12505.jpg,"{'ratings_1': 975, 'ratings_2': 3551, 'ratings_3': 14386, 'ratings_4': 31702, 'ratings_5': 40779}","[{'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 62, 'user_name': 'Mrs. Chelsea May'}, 'rating': 4}, {'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 5}, {'user': {'user_id': 86, 'user_name': 'Rachel Hernandez'}, 'rating': 5}, {'user': {'user_id': 214, 'user_name': 'Clifford Hancock'}, 'rating': 4}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 4}]"
9972,4984,6558445,28,99282968,9780099282970.0,['Kurt Vonnegut Jr.'],1999.0,Bagombo Snuff Box,en-GB,3.72,7407,https://images.gr-assets.com/books/1327353727m/4984.jpg,"{'ratings_1': 78, 'ratings_2': 548, 'ratings_3': 2817, 'ratings_4': 3430, 'ratings_5': 1724}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 31984, 'tag_name': 'vonnegut'}]","[{'user': {'user_id': 149, 'user_name': 'Anthony Palmer'}, 'rating': 3}, {'user': {'user_id': 191, 'user_name': 'Cynthia Mcdonald'}, 'rating': 5}, {'user': {'user_id': 18, 'user_name': 'Dale Peterson'}, 'rating': 4}]"
1075,10625,6560478,146,2266047426,9782266047420.0,"['Stephen King', 'Dominique Dill']",1992.0,Dolores Claiborne,fre,3.81,71053,https://images.gr-assets.com/books/1394213480m/10625.jpg,"{'ratings_1': 1623, 'ratings_2': 7586, 'ratings_3': 27461, 'ratings_4': 33524, 'ratings_5': 28765}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14821, 'tag_name': 'horror'}, {'tag_id': 28663, 'tag_name': 'stephen-king'}, {'tag_id': 30358, 'tag_name': 'thriller'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 158, 'user_name': 'Justin Thomas'}, 'rating': 5}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 2}, {'user': {'user_id': 287, 'user_name': 'Brandon Burke'}, 'rating': 2}, {'user': {'user_id': 296, 'user_name': 'Jody Richardson'}, 'rating': 3}, {'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 4}, {'user': {'user_id': 286, 'user_name': 'Cole Hernandez'}, 'rating': 3}]"
6087,16349,6568307,188,7120699,9780007120700.0,['Agatha Christie'],1938.0,Hercule Poirot's Christmas,eng,3.9,17971,https://images.gr-assets.com/books/1308808460m/16349.jpg,"{'ratings_1': 87, 'ratings_2': 821, 'ratings_3': 6401, 'ratings_4': 9528, 'ratings_5': 6055}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 1800, 'tag_name': 'agatha-christie'}, {'tag_id': 8517, 'tag_name': 'crime'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 46, 'user_name': 'Dylan Shepherd'}, 'rating': 5}]"
